year,state_abbr,state_name,total crimes,total crimes_per_population,population,violent_crime,violent_crime_per_pipulation,homicide,homicity_per_populaiton,rape_revised,rape_revised_per_population,robbery,robbery_per_population,aggravated_assault,,property_crime,property_crime_per_population,burglary,burglary_per_population,larceny,larceny_per_population,motor_vehicle_theft,motor_vehicle_theft_per_population,https://cde.ucr.cjis.gov/LATEST/webapp/#
2016,WI,Wisconsin,260729,0.04516416917,5772917,17716,0.003068812526,232,0.00004018765556,2005,0.0003473114199,4707,0.0008153590291,10772,0.001865954421,111911,0.01938552035,19498,0.003377495294,82455,0.01428307388,9958,0.001724951182,
2017,WI,Wisconsin,247092,0.04266053597,5792051,18638,0.003217858406,192,0.00003314887939,2177,0.0003758599501,4370,0.0007544823069,11899,0.00205436727,104908,0.01811240958,17570,0.003033467765,77868,0.0134439424,9470,0.001634999416,
2018,WI,Wisconsin,217206,0.03740155243,5807406,17365,0.002990147408,175,0.00003013393587,2333,0.0004017284137,3493,0.0006014733601,11364,0.001956811699,91238,0.01571062881,14180,0.002441709775,68380,0.0117746202,8678,0.001494298832,
2019,WI,Wisconsin,206202,0.03540203149,5824581,17305,0.002971029161,189,0.00003244868601,2358,0.0004048359873,2994,0.0005140283911,11764,0.002019716096,85796,0.01472998659,12572,0.002158438521,65687,0.01127754941,7537,0.001293998658,
2020,WI,Wisconsin,211030,0.03618077874,5832655,18861,0.003233690318,308,0.0000528061406,2020,0.0003463259871,3081,0.0005282328545,13452,0.002306325336,86654,0.01485669905,12744,0.002184939792,64517,0.01106134342,9393,0.00161041584,
2021,WI,Wisconsin,219086,0.03725888382,5880101,19134,0.003254025739,332,0.0000564616152,2643,0.0004494820752,2692,0.0004578152654,13467,0.002290266783,90409,0.01537541617,10467,0.001780071465,61478,0.01045526259,18464,0.003140082118,
2022,WI,Wisconsin,"197,184",0.03346333389,"5,892,539","17,889",0.003035872991,322,0.00005464537443,"2,452",0.0004161194351,"2,350",0.0003988094097,"12,765",0.002166298772,"80,703",0.01369579395,"9,137",0.001550604926,"58,211",0.009878763637,"13,355",0.00226642539,
2023,WI,Wisconsin,"177,972",0.03010884028,"5,910,955","17,057",0.002885658916,283,0.00004787720428,"2,156",0.000364746475,"2,285",0.0003865703596,"12,333",0.002086464878,"71,929",0.01216876122,"7,619",0.001288962613,"54,374",0.009198851962,"9,936",0.001680946649,
2013,WY,Wyoming,28186,0.04832799804,583223,1212,0.002078107345,17,0.00002914837035,204,0.0003497804442,74,0.0001268811415,917,0.001572297389,12809,0.02196243975,1956,0.0033537772,10275,0.01761761796,578,0.0009910445919,
2014,WY,Wyoming,25365,0.04341062187,584304,1142,0.001954462061,16,0.00002738300611,174,0.0002977901914,53,0.00009070620773,899,0.001538582656,11477,0.01964217257,1689,0.002890618582,9185,0.01571955694,603,0.001031997043,
2015,WY,Wyoming,25026,0.04266607565,586555,1300,0.002216330949,16,0.00002727791938,171,0.0002915327633,59,0.0001005873277,1054,0.001796932939,11151,0.01901100494,1762,0.003003980871,8797,0.01499774105,592,0.001009283017,
2016,WY,Wyoming,25934,0.04433844523,584910,1431,0.002446530235,20,0.00003419329469,206,0.0003521909354,59,0.0001008702193,1146,0.001959275786,11460,0.01959275786,1771,0.003027816245,8889,0.01519720983,800,0.001367731788,
2017,WY,Wyoming,23772,0.04106167542,578934,1358,0.002345690528,14,0.00002418237657,253,0.000437010091,98,0.000169276636,993,0.001715221424,10528,0.01818514718,1556,0.002687698425,8211,0.01418296386,761,0.001314484898,
2018,WY,Wyoming,23086,0.03996876737,577601,1235,0.002138154193,14,0.00002423818518,261,0.0004518690238,75,0.0001298474206,885,0.001532199563,10308,0.01784622949,1551,0.002685244659,7974,0.01380537776,783,0.001355607071,
2019,WY,Wyoming,20688,0.03566183315,580116,1247,0.002149570086,13,0.00002240931124,323,0.0005567851947,67,0.0001154941426,844,0.001454881438,9097,0.01568134649,1394,0.002402967682,6981,0.01203380014,722,0.00124457867,
2020,WY,Wyoming,21486,0.03689673174,582328,1364,0.00234232254,18,0.00003091041475,333,0.0005718426729,66,0.0001133381874,947,0.001626231265,9379,0.01610604333,1225,0.002103625448,7190,0.01234699345,964,0.001655424434,
2021,WY,Wyoming,22132,0.03819266484,579483,1297,0.002238201983,18,0.00003106217094,406,0.0007006245222,70,0.0001207973314,803,0.001385717959,9769,0.01685813044,1565,0.002700683195,6907,0.01191924526,1297,0.002238201983,
2022,WY,Wyoming,"21,556",0.03707723507,"581,381","1,188",0.002043410431,15,0.00002580063676,373,0.0006415758341,48,0.00008256203763,752,0.001293471923,"9,590",0.0164952071,"1,257",0.00216209336,"7,390",0.01271111371,943,0.001622000031,
2023,WY,Wyoming,"19,402",0.03321936044,"584,057","1,116",0.001910772407,18,0.0000308189098,314,0.0005376187598,67,0.0001147148309,717,0.001227619907,"8,585",0.01469890781,"1,185",0.002028911562,"6,631",0.01135334394,769,0.001316652313,
