year,state_abbr,state_name,total crimes,population,total crimes_per_population,violent_crime,violent_crime_per_pipulation,homicide,homicity_per_populaiton,rape,rape_per_population,robbery,robbery_per_population,aggravated_assault,,property_crime,property_crime_per_population,burglary,burglary_per_population,larceny,larceny_per_population,motor_vehicle_theft,motor_vehicle_theft_per_population,gdp,median_household_income,Bodycam_Policy,kills_per_million,treatment,dem_majority,dem_governor,white population,people of color percentage (population),people of color killed by police percentage
2014,WY,Wyoming,25238,584304,0.04319326926,1142,0.001954462061,16,0.00002738300611,174,0.0002977901914,53,0.00009070620773,899,0.001538582656,11477,0.01964217257,1689,0.002890618582,9185,0.01571955694,603,0.001031997043,40573.9,57055,0,5.15,0,0,0,552502,0.05442714751,33.33333333
2015,WY,Wyoming,24902,586555,0.04245467177,1300,0.002216330949,16,0.00002727791938,171,0.0002915327633,59,0.0001005873277,1054,0.001796932939,11151,0.01901100494,1762,0.003003980871,8797,0.01499774105,592,0.001009283017,38624.8,60214,0,10.25,0,0,0,555649,0.05269071102,33.33333333
2016,WY,Wyoming,25782,584910,0.04407857619,1431,0.002446530235,20,0.00003419329469,206,0.0003521909354,59,0.0001008702193,1146,0.001959275786,11460,0.01959275786,1771,0.003027816245,8889,0.01519720983,800,0.001367731788,36105.9,59882,0,3.42,0,0,0,554073,0.05272093143,50
2017,WY,Wyoming,23772,578934,0.04106167542,1358,0.002345690528,14,0.00002418237657,253,0.000437010091,98,0.000169276636,993,0.001715221424,10528,0.01818514718,1556,0.002687698425,8211,0.01418296386,761,0.001314484898,37620.3,60434,0,1.73,0,0,0,548614,0.05237211841,0
2018,WY,Wyoming,23086,577601,0.03996876737,1235,0.002138154193,14,0.00002423818518,261,0.0004518690238,75,0.0001298474206,885,0.001532199563,10308,0.01784622949,1551,0.002685244659,7974,0.01380537776,783,0.001355607071,39614.5,61584,0,6.93,0,0,0,546876,0.05319415998,25
2019,WY,Wyoming,20688,580116,0.03566183315,1247,0.002149570086,13,0.00002240931124,323,0.0005567851947,67,0.0001154941426,844,0.001454881438,9097,0.01568134649,1394,0.002402967682,6981,0.01203380014,722,0.00124457867,40029.5,65003,0,3.46,0,0,0,547771,0.05575609016,100
2020,WY,Wyoming,21486,582328,0.03689673174,1364,0.00234232254,18,0.00003091041475,333,0.0005718426729,66,0.0001133381874,947,0.001626231265,9379,0.01610604333,1225,0.002103625448,7190,0.01234699345,964,0.001655424434,36709.6,65104,0,6.92,0,0,0,546977,0.06070633732,50
2021,WY,Wyoming,22132,579483,0.03819266484,1297,0.002238201983,18,0.00003106217094,406,0.0007006245222,70,0.0001207973314,803,0.001385717959,9769,0.01685813044,1565,0.002700683195,6907,0.01191924526,1297,0.002238201983,42319.1,65204,0,5.18,0,0,0,548816,0.05292131089,0
2022,WY,Wyoming,"21,556","581,381",0.03707723507,"1,188",0.002043410431,15,0.00002580063676,373,0.0006415758341,48,0.00008256203763,752,0.001293471923,"9,590",0.0164952071,"1,257",0.00216209336,"7,390",0.01271111371,943,0.001622000031,49782.6,70042,0,18.91,0,0,0,550556,0.05302030854,60
2023,WY,Wyoming,"19,402","584,057",0.03321936044,"1,116",0.001910772407,18,0.0000308189098,314,0.0005376187598,67,0.0001147148309,717,0.001227619907,"8,585",0.01469890781,"1,185",0.002028911562,"6,631",0.01135334394,769,0.001316652313,51990.5,72415,0,1.71,0,0,0,552586,0.05388343946,0
